classification,orientation,distance,time
same,0.20799,0.005,0.00018 
different,0.29895,0.397,0.18758 
same,0,0.004,0.00011 
different,0.29895,0.397,0.18760 
same,0,0,0.00003 
different,0.29895,0.392,0.18774 
same,0,0.005,0.00013 
different,0.29895,0.392,0.18776 
same,0,0,0.00002 
different,0.46681,0.386,0.18787 
same,0.16786,0.006,0.00012 
different,0.46681,0.386,0.18790 
same,0,0,0.00003 
different,0.46681,0.379,0.18803 
same,0,0.007,0.00013 
different,0.46681,0.379,0.18804 
same,0,0,0.00002 
different,0.46681,0.379,0.18805 
same,0,0,0.00001 
different,0.46681,0.372,0.18820 
same,0,0.008,0.00014 
different,0.46681,0.372,0.18821 
same,0,0,0.00002 
different,0.46681,0.372,0.18825 
same,0,0,0.00004 
different,0.67652,0.359,0.18834 
same,0.20971,0.014,0.00009 
different,0.67652,0.359,0.18835 
same,0,0,0.00001 
different,0.67652,0.359,0.18837 
same,0,0,0.00002 
different,0.67652,0.349,0.18848 
same,0,0.017,0.00012 
different,0.67652,0.349,0.18852 
same,0,0,0.00004 
different,0.67652,0.349,0.18854 
same,0,0,0.00002 
different,0.2783,0.287,0.21186 
same,0.60178,0.135,0.02333 
different,0.2783,0.289,0.21201 
same,0,0.005,0.00014 
different,0.08546,0.293,0.21216 
same,0.19285,0.004,0.00015 
different,0.08546,0.296,0.21231 
same,0,0.005,0.00014 
different,0.94534,0.303,0.21261 
same,0.14012,0.01,0.00031 
different,0.94534,0.307,0.21275 
same,0,0.005,0.00014 
different,0.94534,0.318,0.21306 
same,0,0.012,0.00031 
different,0.75503,0.328,0.21320 
same,0.19031,0.012,0.00014 
different,0.75503,0.338,0.21336 
same,0,0.013,0.00015 
different,0.19853,0.275,0.22415 
same,0.5565,0.134,0.01079 
different,0.19853,0.276,0.22430 
same,0,0.001,0.00015 
different,0.34694,0.276,0.22445 
same,0.14841,0.001,0.00015 
different,0.34694,0.276,0.22460 
same,0,0.002,0.00014 
different,0.34694,0.276,0.22490 
same,0,0.003,0.00031 
different,0.34694,0.277,0.22505 
same,0,0.002,0.00014 
different,0.34694,0.277,0.22520 
same,0,0.002,0.00015 
different,0.34694,0.278,0.22534 
same,0,0.002,0.00014 
different,0.55802,0.278,0.22550 
same,0.21108,0.004,0.00015 
different,0.55802,0.279,0.22565 
same,0,0.004,0.00015 
different,0.55802,0.279,0.22580 
same,0,0.004,0.00015 
different,0.55802,0.281,0.22595 
same,0,0.004,0.00014 
different,0.55802,0.281,0.22610 
